version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,46,2,10,50,10,5,48.81,5.46,0.1,74.9,2.7034349,0.025061,0.0092701,18.05,2.02,0.04,27.71
txact,48,2,10,50,10,5,48.93,5.47,0.08,75.24,2.7117446,0.023827,0.0087866,18.04,2.02,0.03,27.75
txact,50,2,10,50,10,5,49.09,5.45,0.11,75.32,2.7053281,0.025553,0.0094454,18.15,2.01,0.04,27.84
txact,52,2,10,50,10,5,48.68,5.45,0.09,74.64,2.6952848,0.024121,0.0089493,18.06,2.02,0.03,27.69
txact,54,2,10,50,10,5,49.64,5.46,0.1,76.01,2.7001887,0.028719,0.0106359,18.38,2.02,0.04,28.15
txact,56,2,10,50,10,5,49.22,5.5,0.1,75.64,2.7188521,0.022128,0.0081387,18.1,2.02,0.04,27.82
txact,58,2,10,50,10,5,49.35,5.45,0.12,75.65,2.6918189,0.022109,0.0082134,18.33,2.02,0.04,28.1
txact,60,2,10,50,10,5,49.47,5.47,0.11,75.98,2.7009629,0.021256,0.0078698,18.32,2.03,0.04,28.13
txact,62,2,10,50,10,5,49.58,5.47,0.11,75.99,2.7035656,0.026335,0.0097408,18.34,2.02,0.04,28.11
txact,64,2,10,50,10,5,49.46,5.49,0.08,75.87,2.714153,0.024205,0.0089181,18.22,2.02,0.03,27.95
txact,1,2,10,50,10,5,51.19,5.68,0.1,78.73,2.8217362,0.118669,0.0420553,18.14,2.01,0.04,27.9
txact,2,2,10,50,10,5,49.81,5.49,0.09,76.09,2.7190899,0.058039,0.021345,18.32,2.02,0.03,27.98
txact,4,2,10,50,10,5,49.28,5.45,0.11,75.59,2.6976769,0.035933,0.01332,18.27,2.02,0.04,28.02
txact,6,2,10,50,10,5,48.86,5.4,0.09,74.84,2.6764074,0.019218,0.0071805,18.26,2.02,0.03,27.96
txact,8,2,10,50,10,5,49.18,5.47,0.1,75.4,2.7143838,0.02115,0.0077918,18.12,2.02,0.04,27.78
txact,10,2,10,50,10,5,49.34,5.47,0.09,75.62,2.7147177,0.033692,0.0124109,18.18,2.01,0.03,27.86
txact,12,2,10,50,10,5,48.96,5.51,0.09,75.21,2.715918,0.024867,0.009156,18.03,2.03,0.03,27.69
txact,14,2,10,50,10,5,48.6,5.47,0.09,74.81,2.7146404,0.025663,0.0094536,17.9,2.01,0.03,27.56
txact,16,2,10,50,10,5,52.48,5.57,0.11,79.33,2.7611698,0.077495,0.028066,19.01,2.02,0.04,28.73
txact,18,2,10,50,10,5,49.1,5.5,0.1,75.45,2.7320164,0.027737,0.0101526,17.97,2.01,0.04,27.62
txact,20,2,10,50,10,5,48.69,5.44,0.12,74.77,2.6985658,0.022057,0.0081736,18.04,2.02,0.04,27.71
txact,22,2,10,50,10,5,49.0,5.46,0.08,74.87,2.6878912,0.022189,0.0082552,18.23,2.03,0.03,27.85
txact,24,2,10,50,10,5,49.72,5.51,0.09,76.06,2.7156704,0.025773,0.0094905,18.31,2.03,0.03,28.01
txact,26,2,10,50,10,5,49.18,5.58,0.08,76.1,2.7738872,0.030718,0.011074,17.73,2.01,0.03,27.43
txact,28,2,10,50,10,5,49.23,5.46,0.09,75.36,2.7011195,0.034991,0.0129543,18.23,2.02,0.03,27.9
txact,30,2,10,50,10,5,48.77,5.46,0.11,74.87,2.7041323,0.024191,0.0089459,18.04,2.02,0.04,27.69
txact,32,2,10,50,10,5,49.28,5.5,0.1,75.67,2.7185626,0.021116,0.0077673,18.13,2.02,0.04,27.83
txact,34,2,10,50,10,5,49.05,5.44,0.11,75.31,2.6917339,0.020894,0.0077623,18.22,2.02,0.04,27.98
txact,36,2,10,50,10,5,49.47,5.47,0.11,76.02,2.705391,0.022877,0.0084561,18.29,2.02,0.04,28.1
txact,38,2,10,50,10,5,49.19,5.45,0.08,75.49,2.7027874,0.022392,0.0082848,18.2,2.02,0.03,27.93
txact,40,2,10,50,10,5,49.81,5.51,0.1,76.42,2.7266989,0.029123,0.0106807,18.27,2.02,0.04,28.03
txact,42,2,10,50,10,5,49.43,5.48,0.09,75.92,2.7047462,0.023877,0.0088278,18.28,2.03,0.03,28.07
txact,44,2,10,50,10,5,49.24,5.49,0.11,75.76,2.7156663,0.023723,0.0087356,18.13,2.02,0.04,27.9
txact,46,2,10,50,10,5,50.49,5.48,0.08,76.99,2.7111167,0.042822,0.015795,18.62,2.02,0.03,28.4
txact,48,2,10,50,10,5,49.29,5.43,0.12,75.39,2.679498,0.021454,0.0080067,18.4,2.03,0.04,28.14
txact,50,2,10,50,10,5,49.46,5.44,0.09,75.81,2.7013741,0.030127,0.0111525,18.31,2.01,0.03,28.06
txact,52,2,10,50,10,5,49.6,5.44,0.11,75.9,2.693555,0.023412,0.0086919,18.41,2.02,0.04,28.18
txact,54,2,10,50,10,5,49.26,5.45,0.11,75.51,2.6932285,0.023469,0.0087141,18.29,2.02,0.04,28.04
txact,56,2,10,50,10,5,49.15,5.5,0.11,75.46,2.7191787,0.02763,0.0101612,18.08,2.02,0.04,27.75
txact,58,2,10,50,10,5,49.19,5.41,0.09,75.28,2.6740802,0.021412,0.0080072,18.4,2.02,0.03,28.15
txact,60,2,10,50,10,5,49.11,5.44,0.08,75.16,2.6907071,0.023588,0.0087665,18.25,2.02,0.03,27.93
txact,62,2,10,50,10,5,49.05,5.52,0.08,75.4,2.7343557,0.024302,0.0088877,17.94,2.02,0.03,27.58
txact,64,2,10,50,10,5,49.39,5.47,0.11,75.54,2.7039414,0.029418,0.0108797,18.27,2.02,0.04,27.94
txact,1,2,10,50,10,5,50.66,5.59,0.09,77.61,2.7799488,0.118752,0.0427173,18.22,2.01,0.03,27.92
txact,2,2,10,50,10,5,49.61,5.51,0.09,75.76,2.729989,0.05487,0.020099,18.17,2.02,0.03,27.75
txact,4,2,10,50,10,5,49.4,5.51,0.1,75.79,2.7237302,0.043133,0.015836,18.14,2.02,0.04,27.83
txact,6,2,10,50,10,5,49.46,5.46,0.12,75.66,2.7021772,0.021857,0.0080887,18.3,2.02,0.04,28.0
txact,8,2,10,50,10,5,49.08,5.46,0.11,75.23,2.7026896,0.018804,0.0069575,18.16,2.02,0.04,27.84
txact,10,2,10,50,10,5,48.97,5.49,0.11,75.12,2.7118334,0.02291,0.0084482,18.06,2.02,0.04,27.7
txact,12,2,10,50,10,5,49.26,5.4,0.09,75.2,2.6758189,0.022808,0.0085237,18.41,2.02,0.03,28.1
txact,14,2,10,50,10,5,49.41,5.5,0.1,75.71,2.7220163,0.023781,0.0087365,18.15,2.02,0.04,27.81
txact,16,2,10,50,10,5,48.85,5.45,0.09,74.9,2.6918395,0.020518,0.0076223,18.15,2.02,0.03,27.82
txact,18,2,10,50,10,5,48.86,5.43,0.09,74.96,2.6868709,0.020956,0.0077994,18.18,2.02,0.03,27.9
txact,20,2,10,50,10,5,49.22,5.41,0.11,75.35,2.6712644,0.022351,0.0083672,18.43,2.03,0.04,28.21
txact,22,2,10,50,10,5,48.79,5.48,0.1,74.89,2.7175207,0.022595,0.0083146,17.95,2.02,0.04,27.56
txact,24,2,10,50,10,5,49.16,5.49,0.08,75.42,2.7219626,0.033778,0.0124094,18.06,2.02,0.03,27.71
txact,26,2,10,50,10,5,48.95,5.46,0.1,74.97,2.7049698,0.028798,0.0106463,18.1,2.02,0.04,27.72
txact,28,2,10,50,10,5,48.33,5.44,0.11,74.21,2.7015507,0.021265,0.0078714,17.89,2.01,0.04,27.47
txact,30,2,10,50,10,5,48.63,5.45,0.11,74.59,2.6988061,0.022213,0.0082307,18.02,2.02,0.04,27.64
txact,32,2,10,50,10,5,49.02,5.46,0.09,74.98,2.688726,0.028021,0.0104217,18.23,2.03,0.03,27.89
txact,34,2,10,50,10,5,49.34,5.48,0.11,75.57,2.7058428,0.031967,0.0118141,18.23,2.03,0.04,27.93
txact,36,2,10,50,10,5,48.87,5.43,0.09,74.68,2.6928826,0.023213,0.0086201,18.15,2.02,0.03,27.73
txact,38,2,10,50,10,5,49.27,5.47,0.11,75.36,2.7088797,0.029207,0.0107819,18.19,2.02,0.04,27.82
txact,40,2,10,50,10,5,48.62,5.46,0.08,74.54,2.7085033,0.022759,0.0084028,17.95,2.02,0.03,27.52
txact,42,2,10,50,10,5,48.7,5.45,0.09,74.69,2.7032522,0.021455,0.0079367,18.02,2.02,0.03,27.63
txact,44,2,10,50,10,5,48.99,5.43,0.11,74.93,2.6811359,0.026649,0.0099394,18.27,2.03,0.04,27.95
txact,46,2,10,50,10,5,49.17,5.48,0.11,75.28,2.7067944,0.025067,0.0092608,18.17,2.02,0.04,27.81
txact,48,2,10,50,10,5,48.69,5.45,0.08,74.68,2.6983712,0.022761,0.0084351,18.04,2.02,0.03,27.68
txact,50,2,10,50,10,5,49.56,5.46,0.09,75.72,2.7089161,0.031785,0.0117335,18.3,2.02,0.03,27.95
txact,52,2,10,50,10,5,48.83,5.47,0.11,74.93,2.7084783,0.023049,0.0085099,18.03,2.02,0.04,27.66
txact,54,2,10,50,10,5,48.85,5.45,0.11,74.92,2.684606,0.024257,0.0090356,18.2,2.03,0.04,27.91
txact,56,2,10,50,10,5,49.28,5.43,0.09,75.37,2.6921192,0.026155,0.0097154,18.31,2.02,0.03,28.0
txact,58,2,10,50,10,5,49.26,5.52,0.1,75.49,2.721205,0.027555,0.010126,18.1,2.03,0.04,27.74
txact,60,2,10,50,10,5,49.23,5.48,0.08,75.36,2.7083104,0.023237,0.0085799,18.18,2.02,0.03,27.83
txact,62,2,10,50,10,5,49.21,5.41,0.1,75.24,2.6754482,0.024928,0.0093173,18.39,2.02,0.04,28.12
txact,64,2,10,50,10,5,48.8,5.43,0.08,74.89,2.6935519,0.02303,0.00855,18.12,2.02,0.03,27.8
txact,1,2,10,50,10,5,50.32,5.64,0.1,77.37,2.8002004,0.115663,0.0413053,17.97,2.01,0.04,27.63
txact,2,2,10,50,10,5,50.13,5.54,0.1,76.65,2.7403994,0.063377,0.0231269,18.29,2.02,0.04,27.97
txact,4,2,10,50,10,5,49.7,5.46,0.11,75.92,2.6972444,0.040671,0.0150787,18.43,2.02,0.04,28.15
txact,6,2,10,50,10,5,49.04,5.47,0.1,75.35,2.7131148,0.026699,0.0098407,18.08,2.02,0.04,27.77
txact,8,2,10,50,10,5,49.14,5.48,0.1,75.32,2.7144977,0.026549,0.0097804,18.1,2.02,0.04,27.75
txact,10,2,10,50,10,5,48.86,5.49,0.08,74.99,2.7215965,0.028523,0.0104802,17.95,2.02,0.03,27.55
txact,12,2,10,50,10,5,48.83,5.49,0.09,75.06,2.7244313,0.02075,0.0076163,17.92,2.02,0.03,27.55
txact,14,2,10,50,10,5,49.68,5.52,0.1,75.94,2.7351324,0.041143,0.0150424,18.16,2.02,0.04,27.76
txact,16,2,10,50,10,5,48.99,5.47,0.11,75.26,2.7093101,0.02246,0.0082899,18.08,2.02,0.04,27.78
txact,18,2,10,50,10,5,49.38,5.45,0.09,75.8,2.7020251,0.022099,0.0081787,18.28,2.02,0.03,28.05
txact,20,2,10,50,10,5,48.89,5.41,0.09,75.02,2.6792351,0.019207,0.0071688,18.25,2.02,0.03,28.0
txact,22,2,10,50,10,5,49.27,5.49,0.08,75.74,2.7100843,0.021957,0.008102,18.18,2.03,0.03,27.95
txact,24,2,10,50,10,5,49.07,5.45,0.12,75.32,2.700243,0.023986,0.0088829,18.17,2.02,0.04,27.89
txact,26,2,10,50,10,5,49.32,5.51,0.09,75.77,2.7155513,0.02641,0.0097255,18.16,2.03,0.03,27.9
txact,28,2,10,50,10,5,49.33,5.43,0.1,75.42,2.6754801,0.02124,0.0079388,18.44,2.03,0.04,28.19
txact,30,2,10,50,10,5,49.52,5.46,0.1,75.93,2.6999396,0.023884,0.0088461,18.34,2.02,0.04,28.12
txact,32,2,10,50,10,5,48.92,5.44,0.1,75.23,2.7017068,0.022468,0.0083162,18.11,2.01,0.04,27.85
txact,34,2,10,50,10,5,49.24,5.41,0.09,75.22,2.6728094,0.02383,0.0089157,18.42,2.02,0.03,28.14
txact,36,2,10,50,10,5,49.17,5.51,0.11,75.46,2.7230862,0.028541,0.0104811,18.06,2.02,0.04,27.71
txact,38,2,10,50,10,5,48.98,5.47,0.11,75.13,2.7120576,0.021093,0.0077775,18.06,2.02,0.04,27.7
txact,40,2,10,50,10,5,49.91,5.55,0.11,76.7,2.7513773,0.04328,0.0157303,18.14,2.02,0.04,27.88
txact,42,2,10,50,10,5,49.64,5.45,0.09,76.01,2.698763,0.031917,0.0118265,18.39,2.02,0.03,28.16
txact,44,2,10,50,10,5,48.95,5.49,0.11,75.3,2.7189751,0.022666,0.0083362,18.0,2.02,0.04,27.69
txact,46,2,10,50,10,5,48.94,5.45,0.08,74.81,2.7009312,0.022407,0.008296,18.12,2.02,0.03,27.7
txact,48,2,10,50,10,5,48.63,5.47,0.12,74.55,2.7013107,0.023711,0.0087776,18.0,2.02,0.04,27.6
txact,50,2,10,50,10,5,49.58,5.48,0.1,75.9,2.708946,0.023563,0.0086982,18.3,2.02,0.04,28.02
txact,52,2,10,50,10,5,49.06,5.43,0.1,75.07,2.6953375,0.024306,0.0090178,18.2,2.01,0.04,27.85
txact,54,2,10,50,10,5,49.1,5.46,0.09,75.21,2.7055167,0.025728,0.0095095,18.15,2.02,0.03,27.8
txact,56,2,10,50,10,5,49.05,5.46,0.1,75.21,2.704773,0.022478,0.0083105,18.13,2.02,0.04,27.81
txact,58,2,10,50,10,5,48.84,5.45,0.09,74.96,2.70167,0.02656,0.009831,18.08,2.02,0.03,27.75
txact,60,2,10,50,10,5,49.63,5.48,0.12,75.96,2.7017295,0.022565,0.0083521,18.37,2.03,0.04,28.12
txact,62,2,10,50,10,5,49.67,5.5,0.09,76.15,2.7212082,0.038077,0.0139927,18.25,2.02,0.03,27.98
txact,64,2,10,50,10,5,48.98,5.44,0.11,75.05,2.6964601,0.02284,0.0084704,18.16,2.02,0.04,27.83
txact,1,2,10,50,10,5,50.75,5.63,0.1,77.87,2.7974045,0.120899,0.0432183,18.14,2.01,0.04,27.84
txact,2,2,10,50,10,5,50.56,5.53,0.09,77.22,2.7329891,0.061218,0.0223997,18.5,2.02,0.03,28.25
txact,4,2,10,50,10,5,49.21,5.43,0.09,75.33,2.6822708,0.034159,0.0127351,18.35,2.02,0.03,28.08
txact,6,2,10,50,10,5,49.36,5.45,0.11,75.57,2.7050205,0.026412,0.0097641,18.25,2.01,0.04,27.94
txact,8,2,10,50,10,5,49.39,5.41,0.09,75.56,2.6805994,0.026189,0.0097698,18.42,2.02,0.03,28.19
txact,10,2,10,50,10,5,49.33,5.42,0.11,75.59,2.6854218,0.023496,0.0087495,18.37,2.02,0.04,28.15
txact,12,2,10,50,10,5,49.34,5.49,0.1,75.97,2.7238635,0.021513,0.007898,18.11,2.02,0.04,27.89
txact,14,2,10,50,10,5,49.13,5.45,0.12,75.39,2.6953615,0.01973,0.00732,18.23,2.02,0.04,27.97
txact,16,2,10,50,10,5,49.05,5.52,0.1,75.7,2.7397997,0.029844,0.0108928,17.9,2.01,0.04,27.63
txact,18,2,10,50,10,5,49.07,5.5,0.09,75.5,2.7262925,0.027913,0.0102384,18.0,2.02,0.03,27.69
txact,20,2,10,50,10,5,49.35,5.44,0.08,75.57,2.6823912,0.024264,0.0090457,18.4,2.03,0.03,28.17
txact,22,2,10,50,10,5,49.48,5.43,0.09,75.7,2.6780374,0.020634,0.0077049,18.48,2.03,0.03,28.27
txact,24,2,10,50,10,5,49.64,5.48,0.1,75.91,2.7176009,0.02295,0.0084449,18.27,2.02,0.04,27.93
txact,26,2,10,50,10,5,48.93,5.41,0.11,74.98,2.676318,0.025432,0.0095026,18.28,2.02,0.04,28.02
txact,28,2,10,50,10,5,49.65,5.49,0.1,76.16,2.7194032,0.029595,0.0108829,18.26,2.02,0.04,28.01
txact,30,2,10,50,10,5,49.1,5.47,0.1,75.14,2.7084707,0.023632,0.0087252,18.13,2.02,0.04,27.74
txact,32,2,10,50,10,5,48.84,5.46,0.09,74.88,2.7064393,0.023958,0.0088522,18.05,2.02,0.03,27.67
txact,34,2,10,50,10,5,49.5,5.5,0.11,75.83,2.7194983,0.026785,0.0098492,18.2,2.02,0.04,27.88
txact,36,2,10,50,10,5,49.85,5.51,0.08,76.22,2.7205967,0.025549,0.009391,18.32,2.03,0.03,28.02
txact,38,2,10,50,10,5,48.83,5.44,0.1,74.83,2.6965166,0.023181,0.0085966,18.11,2.02,0.04,27.75
txact,40,2,10,50,10,5,49.68,5.47,0.1,76.02,2.7103528,0.029634,0.0109336,18.33,2.02,0.04,28.05
txact,42,2,10,50,10,5,49.27,5.45,0.1,75.49,2.7024164,0.029142,0.0107837,18.23,2.02,0.04,27.93
txact,44,2,10,50,10,5,48.97,5.48,0.08,75.06,2.7107906,0.023182,0.0085517,18.06,2.02,0.03,27.69
txact,46,2,10,50,10,5,48.62,5.42,0.12,74.58,2.6855728,0.021897,0.0081536,18.1,2.02,0.04,27.77
txact,48,2,10,50,10,5,49.61,5.46,0.1,75.82,2.7013639,0.029539,0.0109348,18.36,2.02,0.04,28.07
txact,50,2,10,50,10,5,49.28,5.47,0.11,75.4,2.6983958,0.030333,0.0112411,18.26,2.03,0.04,27.94
txact,52,2,10,50,10,5,48.96,5.45,0.08,75.12,2.6945663,0.022437,0.0083268,18.17,2.02,0.03,27.88
txact,54,2,10,50,10,5,48.58,5.5,0.09,74.65,2.7249702,0.02438,0.0089469,17.83,2.02,0.03,27.39
txact,56,2,10,50,10,5,48.87,5.47,0.1,74.87,2.7085638,0.025844,0.0095416,18.04,2.02,0.04,27.64
txact,58,2,10,50,10,5,49.3,5.45,0.1,75.3,2.6822558,0.022611,0.0084298,18.38,2.03,0.04,28.07
txact,60,2,10,50,10,5,49.1,5.43,0.1,75.11,2.6926187,0.023675,0.0087926,18.24,2.02,0.04,27.89
txact,62,2,10,50,10,5,49.11,5.46,0.1,75.1,2.6961784,0.022658,0.0084037,18.21,2.03,0.04,27.85
txact,64,2,10,50,10,5,48.73,5.43,0.08,74.77,2.6858723,0.023765,0.0088481,18.14,2.02,0.03,27.84
txact,1,2,10,50,10,5,50.97,5.61,0.11,78.24,2.7920063,0.117769,0.0421808,18.26,2.01,0.04,28.02
txact,2,2,10,50,10,5,49.52,5.53,0.09,75.94,2.7454963,0.050369,0.018346,18.04,2.01,0.03,27.66
txact,4,2,10,50,10,5,49.4,5.47,0.09,75.57,2.6983261,0.041357,0.0153269,18.31,2.03,0.03,28.01
txact,6,2,10,50,10,5,49.19,5.43,0.09,75.39,2.6898404,0.02315,0.0086065,18.29,2.02,0.03,28.03
txact,8,2,10,50,10,5,49.05,5.46,0.12,75.36,2.7052641,0.022673,0.0083811,18.13,2.02,0.04,27.86
txact,10,2,10,50,10,5,49.13,5.47,0.08,75.5,2.7166953,0.022255,0.0081919,18.08,2.01,0.03,27.79
txact,12,2,10,50,10,5,49.11,5.45,0.12,75.4,2.6950679,0.021412,0.0079449,18.22,2.02,0.04,27.98
txact,14,2,10,50,10,5,49.28,5.46,0.1,75.54,2.704533,0.026462,0.0097843,18.22,2.02,0.04,27.93
txact,16,2,10,50,10,5,49.12,5.43,0.1,75.28,2.6821766,0.023135,0.0086255,18.31,2.02,0.04,28.07
txact,18,2,10,50,10,5,49.29,5.46,0.1,75.54,2.7064046,0.027927,0.0103189,18.21,2.02,0.04,27.91
txact,20,2,10,50,10,5,49.4,5.46,0.11,75.69,2.7074212,0.023457,0.008664,18.25,2.02,0.04,27.96
txact,22,2,10,50,10,5,48.92,5.49,0.09,75.13,2.7130512,0.026651,0.0098233,18.03,2.02,0.03,27.69
txact,24,2,10,50,10,5,49.19,5.4,0.09,75.08,2.6660531,0.027074,0.0101551,18.45,2.03,0.03,28.16
txact,26,2,10,50,10,5,49.11,5.45,0.08,75.22,2.7051666,0.025379,0.0093817,18.15,2.01,0.03,27.81
txact,28,2,10,50,10,5,49.07,5.46,0.1,75.27,2.7050552,0.025146,0.0092959,18.14,2.02,0.04,27.83
txact,30,2,10,50,10,5,48.46,5.69,0.1,75.84,2.832868,0.022857,0.0080685,17.11,2.01,0.04,26.77
txact,32,2,10,50,10,5,48.72,5.48,0.11,74.86,2.7120511,0.026207,0.0096632,17.96,2.02,0.04,27.6
txact,34,2,10,50,10,5,49.03,5.45,0.08,75.09,2.6926268,0.023718,0.0088085,18.21,2.02,0.03,27.89
txact,36,2,10,50,10,5,49.81,5.48,0.09,75.91,2.7026793,0.037874,0.0140135,18.43,2.03,0.03,28.09
txact,38,2,10,50,10,5,48.81,5.46,0.09,74.87,2.7042339,0.023961,0.0088605,18.05,2.02,0.03,27.69
txact,40,2,10,50,10,5,49.69,5.52,0.11,76.13,2.7219164,0.021786,0.0080039,18.26,2.03,0.04,27.97
txact,42,2,10,50,10,5,49.12,5.45,0.11,75.2,2.6895302,0.023826,0.0088588,18.26,2.03,0.04,27.96
txact,44,2,10,50,10,5,48.76,5.49,0.11,74.8,2.7179003,0.022549,0.0082965,17.94,2.02,0.04,27.52
txact,46,2,10,50,10,5,48.73,5.47,0.09,74.85,2.709144,0.021677,0.0080014,17.99,2.02,0.03,27.63
txact,48,2,10,50,10,5,48.72,5.4,0.1,74.51,2.6771383,0.020988,0.0078397,18.2,2.02,0.04,27.83
txact,50,2,10,50,10,5,48.65,5.41,0.08,74.41,2.6805494,0.022345,0.008336,18.15,2.02,0.03,27.76
txact,52,2,10,50,10,5,49.1,5.44,0.08,75.05,2.6800171,0.022945,0.0085615,18.32,2.03,0.03,28.0
txact,54,2,10,50,10,5,48.86,5.44,0.1,74.93,2.6955703,0.022908,0.0084984,18.13,2.02,0.04,27.8
txact,56,2,10,50,10,5,49.25,5.5,0.11,75.55,2.7267499,0.031749,0.0116435,18.06,2.02,0.04,27.71
txact,58,2,10,50,10,5,48.88,5.46,0.08,74.93,2.706204,0.021993,0.0081269,18.06,2.02,0.03,27.69
txact,60,2,10,50,10,5,49.34,5.49,0.1,75.65,2.7144566,0.025159,0.0092685,18.18,2.02,0.04,27.87
txact,62,2,10,50,10,5,49.29,5.39,0.1,75.32,2.666774,0.023301,0.0087375,18.48,2.02,0.04,28.24
txact,64,2,10,50,10,5,49.21,5.5,0.1,75.58,2.7245896,0.022549,0.0082761,18.06,2.02,0.04,27.74
txact,1,2,10,50,10,5,50.63,5.64,0.1,77.72,2.7988601,0.117498,0.0419807,18.09,2.02,0.04,27.77
txact,2,2,10,50,10,5,50.0,5.52,0.1,76.4,2.7310497,0.05724,0.020959,18.31,2.02,0.04,27.97
txact,4,2,10,50,10,5,49.27,5.47,0.09,75.5,2.7107074,0.040685,0.015009,18.18,2.02,0.03,27.85
txact,6,2,10,50,10,5,49.01,5.48,0.11,75.2,2.7152962,0.029648,0.0109189,18.05,2.02,0.04,27.69
txact,8,2,10,50,10,5,48.85,5.44,0.09,74.78,2.6997851,0.026985,0.0099952,18.09,2.01,0.03,27.7
txact,10,2,10,50,10,5,48.86,5.49,0.11,74.88,2.7280733,0.034937,0.0128065,17.91,2.01,0.04,27.45
txact,12,2,10,50,10,5,48.93,5.44,0.08,74.75,2.6865108,0.022078,0.0082181,18.21,2.02,0.03,27.82
txact,14,2,10,50,10,5,48.58,5.47,0.1,74.56,2.7054592,0.021921,0.0081025,17.96,2.02,0.04,27.56
txact,16,2,10,50,10,5,48.82,5.47,0.08,74.95,2.7126189,0.021731,0.0080111,18.0,2.02,0.03,27.63
txact,18,2,10,50,10,5,49.05,5.45,0.12,75.0,2.6939836,0.022213,0.0082454,18.21,2.02,0.04,27.84
txact,20,2,10,50,10,5,48.73,5.43,0.09,74.54,2.692742,0.020231,0.0075132,18.1,2.02,0.03,27.68
txact,22,2,10,50,10,5,49.1,5.42,0.1,74.93,2.6784232,0.031146,0.0116285,18.33,2.02,0.04,27.98
txact,24,2,10,50,10,5,48.55,5.46,0.09,74.64,2.7083291,0.026346,0.0097278,17.93,2.02,0.03,27.56
txact,26,2,10,50,10,5,48.9,5.45,0.12,74.86,2.6932901,0.030136,0.0111893,18.16,2.02,0.04,27.8
txact,28,2,10,50,10,5,49.54,5.46,0.09,75.79,2.7039262,0.035526,0.0131387,18.32,2.02,0.03,28.03
txact,30,2,10,50,10,5,48.74,5.45,0.1,74.92,2.7000913,0.019683,0.0072898,18.05,2.02,0.04,27.75
txact,32,2,10,50,10,5,48.97,5.42,0.08,75.0,2.6904855,0.024851,0.0092366,18.2,2.01,0.03,27.88
txact,34,2,10,50,10,5,48.83,5.43,0.1,74.91,2.6934503,0.023329,0.0086614,18.13,2.02,0.04,27.81
txact,36,2,10,50,10,5,49.54,5.47,0.11,75.86,2.7162838,0.039585,0.0145732,18.24,2.01,0.04,27.93
txact,38,2,10,50,10,5,49.17,5.46,0.11,75.49,2.694911,0.025252,0.0093703,18.25,2.03,0.04,28.01
txact,40,2,10,50,10,5,49.12,5.47,0.08,75.32,2.7003454,0.02451,0.0090766,18.19,2.03,0.03,27.89
txact,42,2,10,50,10,5,49.03,5.47,0.12,75.19,2.7070962,0.024222,0.0089476,18.11,2.02,0.04,27.78
txact,44,2,10,50,10,5,48.71,5.44,0.09,74.74,2.6926689,0.02165,0.0080403,18.09,2.02,0.03,27.76
txact,46,2,10,50,10,5,49.43,5.43,0.09,75.78,2.6794537,0.023308,0.0086988,18.45,2.03,0.03,28.28
txact,48,2,10,50,10,5,49.4,5.43,0.09,75.76,2.6977236,0.024422,0.0090528,18.31,2.01,0.03,28.08
txact,50,2,10,50,10,5,49.71,5.48,0.12,76.2,2.7100094,0.02497,0.009214,18.34,2.02,0.04,28.12
txact,52,2,10,50,10,5,49.33,5.49,0.08,75.69,2.7149166,0.022768,0.0083863,18.17,2.02,0.03,27.88
txact,54,2,10,50,10,5,49.33,5.45,0.12,75.75,2.7005534,0.021701,0.0080358,18.27,2.02,0.04,28.05
txact,56,2,10,50,10,5,49.12,5.44,0.08,75.46,2.7000704,0.021868,0.008099,18.19,2.01,0.03,27.95
txact,58,2,10,50,10,5,49.07,5.46,0.11,75.31,2.6945997,0.023392,0.0086811,18.21,2.03,0.04,27.95
txact,60,2,10,50,10,5,49.19,5.44,0.11,75.61,2.697738,0.022327,0.0082762,18.23,2.02,0.04,28.03
txact,62,2,10,50,10,5,49.28,5.46,0.1,75.51,2.7033027,0.029992,0.0110946,18.23,2.02,0.04,27.93
txact,64,2,10,50,10,5,48.98,5.47,0.08,75.33,2.7112515,0.022934,0.0084588,18.07,2.02,0.03,27.78
txact,1,2,10,50,10,5,50.59,5.6,0.13,77.82,2.7821569,0.114706,0.0412292,18.18,2.01,0.05,27.97
txact,2,2,10,50,10,5,49.8,5.54,0.1,76.53,2.7425457,0.055504,0.0202381,18.16,2.02,0.04,27.9
txact,4,2,10,50,10,5,49.3,5.54,0.1,75.73,2.7401351,0.038366,0.0140015,17.99,2.02,0.04,27.64
txact,6,2,10,50,10,5,48.95,5.44,0.08,74.97,2.6908591,0.027831,0.0103428,18.19,2.02,0.03,27.86
txact,8,2,10,50,10,5,48.38,5.44,0.11,74.33,2.6997661,0.022388,0.0082926,17.92,2.01,0.04,27.53
txact,10,2,10,50,10,5,48.55,5.44,0.09,74.47,2.7045145,0.026288,0.00972,17.95,2.01,0.03,27.54
txact,12,2,10,50,10,5,48.48,5.45,0.09,74.27,2.6993902,0.02262,0.0083797,17.96,2.02,0.03,27.51
txact,14,2,10,50,10,5,48.6,5.48,0.09,74.69,2.7121569,0.022172,0.008175,17.92,2.02,0.03,27.54
txact,16,2,10,50,10,5,48.94,5.48,0.1,75.0,2.7099908,0.020559,0.0075864,18.06,2.02,0.04,27.68
