version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,36,2,100,50,10,5,47.04,1.16,0.01,47.85,2.5886151,0.083545,0.032274,18.17,0.45,0.0,18.48
txact,38,2,100,50,10,5,46.43,1.18,0.01,47.25,2.6376696,0.078536,0.0297748,17.6,0.45,0.0,17.91
txact,40,2,100,50,10,5,47.85,1.17,0.01,48.68,2.6093757,0.102967,0.0394604,18.34,0.45,0.0,18.66
txact,42,2,100,50,10,5,46.81,1.17,0.01,47.63,2.6035975,0.088532,0.0340037,17.98,0.45,0.0,18.29
txact,44,2,100,50,10,5,46.71,1.18,0.01,47.52,2.6220958,0.080408,0.0306655,17.81,0.45,0.0,18.12
txact,46,2,100,50,10,5,46.53,1.17,0.01,47.34,2.6020283,0.081702,0.0313994,17.88,0.45,0.0,18.19
txact,48,2,100,50,10,5,46.48,1.17,0.01,47.3,2.6143599,0.082484,0.0315504,17.78,0.45,0.0,18.09
txact,50,2,100,50,10,5,46.56,1.17,0.01,47.37,2.5999345,0.087575,0.0336835,17.91,0.45,0.0,18.22
txact,52,2,100,50,10,5,47.97,1.17,0.01,48.78,2.6168242,0.106965,0.0408759,18.33,0.45,0.0,18.64
txact,54,2,100,50,10,5,46.86,1.17,0.0,47.66,2.6061805,0.086234,0.0330883,17.98,0.45,0.0,18.29
txact,56,2,100,50,10,5,48.6,1.18,0.0,49.4,2.6088572,0.104435,0.0400309,18.63,0.45,0.0,18.94
txact,58,2,100,50,10,5,49.11,1.19,0.01,49.93,2.6244006,0.11068,0.0421734,18.71,0.45,0.0,19.03
txact,60,2,100,50,10,5,49.48,1.19,0.0,50.29,2.6206218,0.117838,0.0449657,18.88,0.45,0.0,19.19
txact,62,2,100,50,10,5,48.22,1.19,0.0,49.02,2.6117905,0.087871,0.033644,18.46,0.46,0.0,18.77
txact,64,2,100,50,10,5,48.53,1.19,0.01,49.33,2.5854971,0.091988,0.0355785,18.77,0.46,0.0,19.08
txact,1,2,100,50,10,5,63.57,1.52,0.01,64.71,3.6723002,1.158152,0.3153751,17.31,0.41,0.0,17.62
txact,2,2,100,50,10,5,52.02,1.26,0.0,52.89,2.835874,0.30347,0.1070111,18.34,0.44,0.0,18.65
txact,4,2,100,50,10,5,50.84,1.2,0.01,51.68,2.698546,0.19371,0.0717831,18.84,0.44,0.0,19.15
txact,6,2,100,50,10,5,48.37,1.18,0.0,49.19,2.6466757,0.105905,0.0400143,18.28,0.45,0.0,18.59
txact,8,2,100,50,10,5,47.39,1.18,0.0,48.2,2.6458023,0.116069,0.0438691,17.91,0.45,0.0,18.22
txact,10,2,100,50,10,5,47.65,1.17,0.0,48.44,2.6194884,0.109773,0.0419063,18.19,0.45,0.0,18.49
txact,12,2,100,50,10,5,46.75,1.16,0.01,47.56,2.6077162,0.087885,0.0337019,17.93,0.44,0.0,18.24
txact,14,2,100,50,10,5,47.29,1.16,0.0,48.09,2.5867121,0.084754,0.0327651,18.28,0.45,0.0,18.59
txact,16,2,100,50,10,5,47.51,1.17,0.01,48.31,2.6242088,0.098422,0.0375054,18.1,0.45,0.0,18.41
txact,18,2,100,50,10,5,47.36,1.17,0.01,48.17,2.6122036,0.088836,0.0340081,18.13,0.45,0.0,18.44
txact,20,2,100,50,10,5,47.47,1.18,0.01,48.28,2.6473904,0.090954,0.0343561,17.93,0.45,0.0,18.24
txact,22,2,100,50,10,5,47.26,1.16,0.0,48.06,2.6109542,0.082752,0.0316942,18.1,0.44,0.0,18.41
txact,24,2,100,50,10,5,47.48,1.16,0.0,48.29,2.611632,0.088074,0.0337237,18.18,0.44,0.0,18.49
txact,26,2,100,50,10,5,47.2,1.16,0.01,48.01,2.5891461,0.083699,0.0323269,18.23,0.45,0.0,18.54
txact,28,2,100,50,10,5,47.9,1.17,0.01,48.71,2.6028241,0.120255,0.0462017,18.4,0.45,0.0,18.71
txact,30,2,100,50,10,5,47.58,1.17,0.01,48.38,2.6073473,0.096292,0.036931,18.25,0.45,0.0,18.56
txact,32,2,100,50,10,5,48.34,1.17,0.01,49.16,2.611872,0.101002,0.0386703,18.51,0.45,0.0,18.82
txact,34,2,100,50,10,5,48.27,1.18,0.0,49.08,2.6433259,0.114547,0.0433344,18.26,0.45,0.0,18.57
txact,36,2,100,50,10,5,48.21,1.17,0.01,49.03,2.6204796,0.104199,0.0397633,18.4,0.45,0.0,18.71
txact,38,2,100,50,10,5,48.04,1.17,0.01,48.86,2.6077869,0.104039,0.0398955,18.42,0.45,0.0,18.74
txact,40,2,100,50,10,5,48.65,1.17,0.01,49.46,2.5998349,0.090172,0.0346837,18.71,0.45,0.0,19.02
txact,42,2,100,50,10,5,49.63,1.19,0.01,50.46,2.6700632,0.123789,0.0463618,18.59,0.45,0.0,18.9
txact,44,2,100,50,10,5,46.97,1.18,0.01,47.79,2.6237534,0.085962,0.032763,17.9,0.45,0.0,18.21
txact,46,2,100,50,10,5,50.77,1.2,0.01,51.62,2.7077158,0.162282,0.0599332,18.75,0.44,0.0,19.06
txact,48,2,100,50,10,5,48.56,1.17,0.01,49.38,2.6160166,0.107248,0.0409967,18.56,0.45,0.0,18.88
txact,50,2,100,50,10,5,51.48,1.19,0.01,52.32,2.6564593,0.172235,0.0648363,19.38,0.45,0.0,19.7
txact,52,2,100,50,10,5,47.16,1.17,0.01,47.95,2.6017549,0.088173,0.0338898,18.13,0.45,0.0,18.43
txact,54,2,100,50,10,5,47.08,1.17,0.0,47.88,2.6076754,0.08504,0.0326114,18.05,0.45,0.0,18.36
txact,56,2,100,50,10,5,47.03,1.18,0.01,47.84,2.6349962,0.083267,0.0316004,17.85,0.45,0.0,18.16
txact,58,2,100,50,10,5,47.1,1.18,0.01,47.92,2.6239812,0.081764,0.0311603,17.95,0.45,0.0,18.26
txact,60,2,100,50,10,5,47.0,1.18,0.01,47.8,2.6094572,0.085118,0.032619,18.01,0.45,0.0,18.32
txact,62,2,100,50,10,5,48.38,1.17,0.01,49.19,2.61663,0.103387,0.0395115,18.49,0.45,0.0,18.8
txact,64,2,100,50,10,5,48.73,1.18,0.01,49.55,2.6424607,0.119911,0.0453785,18.44,0.45,0.0,18.75
txact,1,2,100,50,10,5,62.29,1.52,0.0,63.42,3.7283248,1.16474,0.312403,16.71,0.41,0.0,17.01
txact,2,2,100,50,10,5,54.34,1.31,0.0,55.26,3.0380508,0.471442,0.1551791,17.89,0.43,0.0,18.19
txact,4,2,100,50,10,5,52.29,1.22,0.01,53.12,2.7054596,0.218073,0.0806048,19.33,0.45,0.0,19.63
txact,6,2,100,50,10,5,48.28,1.18,0.01,49.1,2.6410665,0.118092,0.0447138,18.28,0.45,0.0,18.59
txact,8,2,100,50,10,5,47.56,1.17,0.01,48.39,2.6190077,0.097168,0.0371011,18.16,0.45,0.0,18.48
txact,10,2,100,50,10,5,47.78,1.16,0.0,48.59,2.611826,0.114487,0.0438341,18.29,0.44,0.0,18.6
txact,12,2,100,50,10,5,47.21,1.17,0.01,48.02,2.6120539,0.087237,0.0333979,18.07,0.45,0.0,18.38
txact,14,2,100,50,10,5,47.66,1.17,0.01,48.48,2.6127644,0.104458,0.0399799,18.24,0.45,0.0,18.56
txact,16,2,100,50,10,5,46.98,1.16,0.0,47.78,2.5785555,0.084669,0.0328358,18.22,0.45,0.0,18.53
txact,18,2,100,50,10,5,48.37,1.18,0.01,49.16,2.5958897,0.099214,0.0382197,18.63,0.45,0.0,18.94
txact,20,2,100,50,10,5,48.51,1.2,0.01,49.33,2.6524831,0.097879,0.0369009,18.29,0.45,0.0,18.6
txact,22,2,100,50,10,5,48.15,1.18,0.01,48.96,2.6012224,0.079692,0.0306364,18.51,0.45,0.0,18.82
txact,24,2,100,50,10,5,47.82,1.19,0.01,48.64,2.6357972,0.084995,0.0322464,18.14,0.45,0.0,18.45
txact,26,2,100,50,10,5,48.67,1.18,0.01,49.49,2.6089815,0.104194,0.0399367,18.65,0.45,0.0,18.97
txact,28,2,100,50,10,5,49.2,1.18,0.0,50.01,2.6106041,0.099387,0.0380705,18.85,0.45,0.0,19.16
txact,30,2,100,50,10,5,48.78,1.18,0.01,49.6,2.5955966,0.096037,0.037,18.79,0.45,0.0,19.11
txact,32,2,100,50,10,5,48.67,1.19,0.01,49.49,2.6267001,0.102895,0.0391727,18.53,0.45,0.0,18.84
txact,34,2,100,50,10,5,47.4,1.16,0.01,48.2,2.5749958,0.081509,0.031654,18.41,0.45,0.0,18.72
txact,36,2,100,50,10,5,48.15,1.17,0.01,48.97,2.6143427,0.096127,0.0367691,18.42,0.45,0.0,18.73
txact,38,2,100,50,10,5,47.43,1.17,0.01,48.24,2.5947284,0.084826,0.0326917,18.28,0.45,0.0,18.59
txact,40,2,100,50,10,5,49.53,1.17,0.01,50.33,2.6164959,0.129045,0.0493198,18.93,0.45,0.0,19.24
txact,42,2,100,50,10,5,47.75,1.18,0.01,48.58,2.6281676,0.094085,0.0357987,18.17,0.45,0.0,18.48
txact,44,2,100,50,10,5,49.01,1.18,0.0,49.82,2.6360633,0.120193,0.0455956,18.59,0.45,0.0,18.9
txact,46,2,100,50,10,5,48.15,1.19,0.01,48.98,2.6612005,0.0994,0.0373516,18.09,0.45,0.0,18.41
txact,48,2,100,50,10,5,47.63,1.18,0.01,48.44,2.622145,0.08223,0.0313598,18.16,0.45,0.0,18.47
txact,50,2,100,50,10,5,48.1,1.17,0.01,48.92,2.6026655,0.099063,0.0380621,18.48,0.45,0.0,18.8
txact,52,2,100,50,10,5,48.18,1.17,0.01,49.0,2.6064102,0.092511,0.0354936,18.49,0.45,0.0,18.8
txact,54,2,100,50,10,5,47.93,1.17,0.01,48.73,2.6044641,0.090058,0.0345783,18.4,0.45,0.0,18.71
txact,56,2,100,50,10,5,48.1,1.16,0.01,48.91,2.5969858,0.094164,0.036259,18.52,0.45,0.0,18.83
txact,58,2,100,50,10,5,52.63,1.2,0.0,53.47,2.6942731,0.196599,0.0729692,19.53,0.45,0.0,19.85
txact,60,2,100,50,10,5,47.79,1.17,0.0,48.59,2.6003809,0.086529,0.0332755,18.38,0.45,0.0,18.69
txact,62,2,100,50,10,5,48.68,1.19,0.01,49.5,2.6652354,0.115975,0.043514,18.26,0.45,0.0,18.57
txact,64,2,100,50,10,5,47.71,1.18,0.01,48.52,2.6301017,0.091079,0.0346295,18.14,0.45,0.0,18.45
txact,1,8,100,50,10,5,61.76,1.5,0.0,62.85,3.5675193,1.06776,0.2993004,17.31,0.42,0.0,17.62
txact,2,8,100,50,10,5,58.31,1.33,0.0,59.25,3.0457038,0.538408,0.1767762,19.14,0.44,0.0,19.45
txact,4,8,100,50,10,5,55.42,1.27,0.01,56.3,2.8489231,0.284363,0.0998142,19.45,0.45,0.0,19.76
txact,6,8,100,50,10,5,52.44,1.23,0.01,53.29,2.7229886,0.183009,0.0672089,19.26,0.45,0.0,19.57
txact,8,8,100,50,10,5,52.51,1.22,0.0,53.35,2.7179012,0.200089,0.0736189,19.32,0.45,0.0,19.63
txact,10,8,100,50,10,5,48.5,1.18,0.01,49.33,2.612326,0.111718,0.0427657,18.57,0.45,0.0,18.88
txact,12,8,100,50,10,5,48.82,1.2,0.01,49.64,2.6712013,0.123685,0.0463031,18.28,0.45,0.0,18.58
txact,14,8,100,50,10,5,48.26,1.17,0.01,49.06,2.6032574,0.092157,0.0354006,18.54,0.45,0.0,18.85
txact,16,8,100,50,10,5,48.17,1.18,0.01,48.99,2.6122149,0.106557,0.0407918,18.44,0.45,0.0,18.75
txact,18,8,100,50,10,5,47.42,1.17,0.0,48.22,2.6154118,0.107264,0.0410123,18.13,0.45,0.0,18.44
txact,20,8,100,50,10,5,47.63,1.19,0.01,48.46,2.6558975,0.10027,0.0377537,17.93,0.45,0.0,18.25
txact,22,8,100,50,10,5,48.16,1.17,0.01,48.96,2.6222379,0.099466,0.0379317,18.37,0.45,0.0,18.67
txact,24,8,100,50,10,5,47.3,1.17,0.0,48.11,2.603932,0.077511,0.0297669,18.16,0.45,0.0,18.48
txact,26,8,100,50,10,5,48.1,1.17,0.0,48.9,2.6033756,0.09996,0.0383963,18.48,0.45,0.0,18.78
txact,28,8,100,50,10,5,48.03,1.18,0.0,48.85,2.6563643,0.099664,0.037519,18.08,0.44,0.0,18.39
txact,30,8,100,50,10,5,48.13,1.18,0.01,48.95,2.6397656,0.098856,0.0374488,18.23,0.45,0.0,18.54
txact,32,8,100,50,10,5,47.55,1.17,0.0,48.34,2.5954981,0.087877,0.0338575,18.32,0.45,0.0,18.62
txact,34,8,100,50,10,5,48.14,1.19,0.01,48.97,2.6486626,0.108272,0.040878,18.18,0.45,0.0,18.49
txact,36,8,100,50,10,5,48.28,1.17,0.01,49.08,2.6095475,0.098325,0.0376789,18.5,0.45,0.0,18.81
txact,38,8,100,50,10,5,52.65,1.21,0.01,53.5,2.7339715,0.192051,0.0702462,19.26,0.44,0.0,19.57
txact,40,8,100,50,10,5,48.2,1.18,0.01,49.01,2.6425556,0.101914,0.0385665,18.24,0.45,0.0,18.55
txact,42,8,100,50,10,5,47.51,1.17,0.0,48.31,2.5899528,0.092428,0.0356871,18.34,0.45,0.0,18.65
txact,44,8,100,50,10,5,47.6,1.19,0.01,48.44,2.652351,0.091913,0.0346534,17.95,0.45,0.0,18.26
txact,46,8,100,50,10,5,49.39,1.19,0.0,50.21,2.6902802,0.13377,0.0497234,18.36,0.44,0.0,18.66
txact,48,8,100,50,10,5,47.19,1.18,0.01,48.02,2.6172926,0.0883,0.0337372,18.03,0.45,0.0,18.35
txact,50,8,100,50,10,5,47.0,1.17,0.0,47.8,2.6143912,0.079604,0.0304484,17.98,0.45,0.0,18.28
txact,52,8,100,50,10,5,47.12,1.17,0.0,47.92,2.5868825,0.077211,0.0298471,18.21,0.45,0.0,18.52
txact,54,8,100,50,10,5,50.06,1.18,0.01,50.89,2.6356988,0.140508,0.0533096,18.99,0.45,0.0,19.31
txact,56,8,100,50,10,5,47.22,1.18,0.01,48.04,2.6388383,0.08424,0.0319231,17.89,0.45,0.0,18.2
txact,58,8,100,50,10,5,47.28,1.17,0.01,48.09,2.589492,0.088723,0.0342627,18.26,0.45,0.0,18.57
txact,60,8,100,50,10,5,50.14,1.19,0.0,50.97,2.647382,0.132077,0.0498897,18.94,0.45,0.0,19.25
txact,62,8,100,50,10,5,50.41,1.2,0.01,51.24,2.6787894,0.135512,0.050587,18.82,0.45,0.0,19.13
txact,64,8,100,50,10,5,47.08,1.19,0.01,47.91,2.6359346,0.0847,0.0321328,17.86,0.45,0.0,18.18
txact,1,8,100,50,10,5,60.72,1.49,0.0,61.82,3.5949016,1.061857,0.2953786,16.89,0.41,0.0,17.2
txact,2,8,100,50,10,5,58.25,1.34,0.01,59.2,3.0440276,0.53595,0.1760661,19.14,0.44,0.0,19.45
txact,4,8,100,50,10,5,55.85,1.26,0.01,56.72,2.7935444,0.276587,0.0990093,19.99,0.45,0.0,20.3
txact,6,8,100,50,10,5,53.09,1.24,0.01,53.94,2.7548376,0.204863,0.0743648,19.27,0.45,0.0,19.58
txact,8,8,100,50,10,5,51.31,1.2,0.0,52.14,2.6567257,0.150882,0.0567925,19.31,0.45,0.0,19.63
txact,10,8,100,50,10,5,49.28,1.18,0.01,50.1,2.6194376,0.134571,0.051374,18.81,0.45,0.0,19.13
txact,12,8,100,50,10,5,49.38,1.18,0.01,50.19,2.6321965,0.130879,0.0497224,18.76,0.45,0.0,19.07
txact,14,8,100,50,10,5,47.83,1.16,0.01,48.63,2.5874642,0.095332,0.0368438,18.49,0.45,0.0,18.79
txact,16,8,100,50,10,5,48.26,1.19,0.01,49.09,2.6725156,0.099404,0.0371949,18.06,0.45,0.0,18.37
txact,18,8,100,50,10,5,48.13,1.17,0.01,48.95,2.6302125,0.105394,0.0400705,18.3,0.44,0.0,18.61
txact,20,8,100,50,10,5,49.06,1.19,0.01,49.9,2.6527462,0.118169,0.0445459,18.49,0.45,0.0,18.81
txact,22,8,100,50,10,5,50.38,1.2,0.01,51.22,2.6885619,0.183529,0.0682629,18.74,0.45,0.0,19.05
txact,24,8,100,50,10,5,46.83,1.18,0.01,47.67,2.6418271,0.080228,0.0303684,17.73,0.45,0.0,18.04
txact,26,8,100,50,10,5,47.78,1.18,0.01,48.6,2.6274925,0.098934,0.0376534,18.18,0.45,0.0,18.5
txact,28,8,100,50,10,5,48.87,1.19,0.0,49.68,2.664904,0.121704,0.0456692,18.34,0.45,0.0,18.64
txact,30,8,100,50,10,5,47.74,1.17,0.01,48.55,2.6033425,0.082685,0.0317611,18.34,0.45,0.0,18.65
txact,32,8,100,50,10,5,47.66,1.18,0.01,48.48,2.6264361,0.102894,0.0391763,18.15,0.45,0.0,18.46
txact,34,8,100,50,10,5,47.53,1.17,0.01,48.35,2.6013968,0.090179,0.0346656,18.27,0.45,0.0,18.59
txact,36,8,100,50,10,5,47.5,1.18,0.01,48.32,2.617661,0.08943,0.0341641,18.15,0.45,0.0,18.46
txact,38,8,100,50,10,5,46.67,1.16,0.0,47.46,2.5794318,0.082173,0.031857,18.09,0.45,0.0,18.4
txact,40,8,100,50,10,5,47.5,1.17,0.01,48.3,2.5963135,0.080862,0.0311449,18.3,0.45,0.0,18.6
txact,42,8,100,50,10,5,48.52,1.18,0.01,49.34,2.6254997,0.11204,0.0426738,18.48,0.45,0.0,18.79
txact,44,8,100,50,10,5,47.8,1.19,0.01,48.63,2.6642254,0.097365,0.0365453,17.94,0.45,0.0,18.25
txact,46,8,100,50,10,5,48.78,1.19,0.0,49.61,2.643937,0.117989,0.0446263,18.45,0.45,0.0,18.76
txact,48,8,100,50,10,5,47.42,1.17,0.01,48.23,2.5779777,0.082632,0.032053,18.39,0.45,0.0,18.71
txact,50,8,100,50,10,5,46.77,1.18,0.0,47.59,2.6309063,0.081907,0.0311326,17.78,0.45,0.0,18.09
txact,52,8,100,50,10,5,47.97,1.19,0.01,48.81,2.6596835,0.097075,0.0364987,18.04,0.45,0.0,18.35
txact,54,8,100,50,10,5,49.45,1.19,0.0,50.27,2.6619732,0.117159,0.0440121,18.58,0.45,0.0,18.88
txact,56,8,100,50,10,5,49.62,1.18,0.01,50.44,2.6334389,0.127614,0.0484591,18.84,0.45,0.0,19.15
txact,58,8,100,50,10,5,48.13,1.18,0.0,48.94,2.6367289,0.095327,0.0361535,18.25,0.45,0.0,18.56
txact,60,8,100,50,10,5,48.22,1.17,0.0,49.01,2.5910965,0.098502,0.0380156,18.61,0.45,0.0,18.91
txact,62,8,100,50,10,5,47.94,1.19,0.01,48.77,2.6505534,0.098936,0.0373265,18.09,0.45,0.0,18.4
txact,64,8,100,50,10,5,49.02,1.18,0.01,49.82,2.6364127,0.127215,0.0482531,18.59,0.45,0.0,18.9
txact,1,8,100,50,10,5,61.13,1.49,0.02,62.24,3.5501167,1.064238,0.2997755,17.22,0.42,0.01,17.53
txact,2,8,100,50,10,5,58.31,1.33,0.01,59.26,3.0234088,0.538131,0.1779882,19.29,0.44,0.0,19.6
txact,4,8,100,50,10,5,55.98,1.26,0.01,56.86,2.8008654,0.287785,0.1027486,19.99,0.45,0.0,20.3
txact,6,8,100,50,10,5,53.46,1.24,0.01,54.31,2.7380201,0.19478,0.071139,19.53,0.45,0.0,19.84
txact,8,8,100,50,10,5,51.31,1.22,0.01,52.14,2.688362,0.172719,0.0642469,19.09,0.45,0.0,19.39
txact,10,8,100,50,10,5,48.75,1.18,0.01,49.56,2.6292298,0.122395,0.0465517,18.54,0.45,0.0,18.85
txact,12,8,100,50,10,5,48.63,1.17,0.01,49.44,2.5866188,0.111467,0.0430937,18.8,0.45,0.0,19.11
txact,14,8,100,50,10,5,48.22,1.17,0.01,49.03,2.5995575,0.104687,0.0402711,18.55,0.45,0.0,18.86
txact,16,8,100,50,10,5,49.66,1.19,0.0,50.46,2.6279014,0.125205,0.0476445,18.9,0.45,0.0,19.2
txact,18,8,100,50,10,5,47.54,1.17,0.0,48.35,2.6073335,0.103838,0.0398254,18.23,0.45,0.0,18.54
txact,20,8,100,50,10,5,48.66,1.17,0.01,49.45,2.6063174,0.118574,0.0454948,18.67,0.45,0.0,18.97
txact,22,8,100,50,10,5,46.97,1.16,0.01,47.8,2.5932301,0.08061,0.0310848,18.11,0.45,0.0,18.43
txact,24,8,100,50,10,5,47.52,1.18,0.0,48.35,2.6324302,0.104909,0.0398525,18.05,0.45,0.0,18.37
txact,26,8,100,50,10,5,50.05,1.19,0.01,50.88,2.6808118,0.132695,0.0494981,18.67,0.44,0.0,18.98
txact,28,8,100,50,10,5,47.55,1.17,0.0,48.36,2.5981178,0.093853,0.0361235,18.3,0.45,0.0,18.61
txact,30,8,100,50,10,5,47.7,1.19,0.0,48.54,2.6700089,0.096472,0.0361317,17.87,0.45,0.0,18.18
txact,32,8,100,50,10,5,48.3,1.17,0.0,49.1,2.624583,0.107839,0.0410881,18.4,0.45,0.0,18.71
txact,34,8,100,50,10,5,49.2,1.19,0.01,50.03,2.6496119,0.118643,0.0447775,18.57,0.45,0.0,18.88
txact,36,8,100,50,10,5,47.66,1.16,0.01,48.47,2.5787528,0.096139,0.0372812,18.48,0.45,0.0,18.8
txact,38,8,100,50,10,5,47.87,1.19,0.01,48.71,2.6605157,0.097972,0.0368244,17.99,0.45,0.0,18.31
txact,40,8,100,50,10,5,47.74,1.17,0.01,48.56,2.6024044,0.096339,0.0370192,18.34,0.45,0.0,18.66
txact,42,8,100,50,10,5,47.38,1.18,0.01,48.19,2.6381594,0.079736,0.0302241,17.96,0.45,0.0,18.27
txact,44,8,100,50,10,5,46.74,1.19,0.02,47.57,2.6341679,0.094392,0.0358337,17.74,0.45,0.01,18.06
txact,46,8,100,50,10,5,46.67,1.19,0.01,47.48,2.6676685,0.087016,0.0326187,17.49,0.45,0.0,17.8
txact,48,8,100,50,10,5,53.69,1.23,0.01,54.55,2.7806699,0.207619,0.0746651,19.31,0.44,0.0,19.62
txact,50,8,100,50,10,5,48.26,1.18,0.0,49.07,2.6502274,0.115725,0.0436661,18.21,0.45,0.0,18.52
txact,52,8,100,50,10,5,47.54,1.18,0.01,48.35,2.5958545,0.082331,0.0317163,18.31,0.45,0.0,18.63
txact,54,8,100,50,10,5,47.19,1.16,0.01,48.01,2.5770232,0.082916,0.0321751,18.31,0.45,0.0,18.63
txact,56,8,100,50,10,5,47.43,1.19,0.01,48.25,2.6457015,0.089994,0.0340152,17.93,0.45,0.0,18.24
txact,58,8,100,50,10,5,47.67,1.19,0.01,48.49,2.6510484,0.096671,0.0364652,17.98,0.45,0.0,18.29
txact,60,8,100,50,10,5,47.09,1.18,0.01,47.92,2.6274412,0.087394,0.033262,17.92,0.45,0.0,18.24
txact,62,8,100,50,10,5,47.47,1.17,0.01,48.27,2.5950512,0.086902,0.0334876,18.29,0.45,0.0,18.6
txact,64,8,100,50,10,5,48.97,1.21,0.01,49.81,2.6993961,0.123771,0.0458514,18.14,0.45,0.0,18.45
txact,1,8,100,50,10,5,60.77,1.5,0.0,61.87,3.5916079,1.076826,0.2998172,16.92,0.42,0.0,17.23
txact,2,8,100,50,10,5,57.97,1.33,0.01,58.9,3.0281412,0.534861,0.1766301,19.14,0.44,0.0,19.45
txact,4,8,100,50,10,5,55.48,1.26,0.01,56.35,2.8167943,0.282853,0.1004166,19.7,0.45,0.0,20.01
txact,6,8,100,50,10,5,53.37,1.24,0.0,54.23,2.7542467,0.197743,0.0717957,19.38,0.45,0.0,19.69
txact,8,8,100,50,10,5,50.35,1.21,0.0,51.17,2.6983241,0.151903,0.0562953,18.66,0.45,0.0,18.96
txact,10,8,100,50,10,5,49.45,1.19,0.01,50.28,2.6743724,0.132191,0.0494288,18.49,0.44,0.0,18.8
txact,12,8,100,50,10,5,48.37,1.18,0.01,49.18,2.6302006,0.124224,0.0472299,18.39,0.45,0.0,18.7
txact,14,8,100,50,10,5,47.21,1.17,0.01,48.01,2.5995877,0.086783,0.0333834,18.16,0.45,0.0,18.47
txact,16,8,100,50,10,5,47.47,1.17,0.01,48.28,2.6156943,0.08574,0.0327791,18.15,0.45,0.0,18.46
txact,18,8,100,50,10,5,48.06,1.18,0.01,48.87,2.6112109,0.132024,0.0505605,18.41,0.45,0.0,18.72
txact,20,8,100,50,10,5,47.78,1.18,0.01,48.61,2.6343232,0.101073,0.0383677,18.14,0.45,0.0,18.45
txact,22,8,100,50,10,5,48.21,1.2,0.0,49.05,2.6919353,0.118439,0.0439977,17.91,0.45,0.0,18.22
txact,24,8,100,50,10,5,47.14,1.17,0.01,47.96,2.6081609,0.074707,0.0286436,18.07,0.45,0.0,18.39
txact,26,8,100,50,10,5,48.49,1.19,0.01,49.32,2.6589684,0.110968,0.0417335,18.24,0.45,0.0,18.55
txact,28,8,100,50,10,5,48.2,1.18,0.01,49.02,2.6561947,0.111576,0.042006,18.15,0.44,0.0,18.45
txact,30,8,100,50,10,5,47.77,1.16,0.0,48.57,2.58897,0.076328,0.029482,18.45,0.45,0.0,18.76
txact,32,8,100,50,10,5,53.22,1.2,0.0,54.06,2.7140969,0.199463,0.0734915,19.61,0.44,0.0,19.92
txact,34,8,100,50,10,5,47.75,1.17,0.0,48.56,2.6099595,0.087263,0.0334346,18.3,0.45,0.0,18.61
txact,36,8,100,50,10,5,47.77,1.17,0.01,48.57,2.6052328,0.085023,0.0326355,18.34,0.45,0.0,18.64
txact,38,8,100,50,10,5,47.36,1.18,0.01,48.18,2.6312052,0.082873,0.0314962,18.0,0.45,0.0,18.31
txact,40,8,100,50,10,5,47.4,1.18,0.01,48.21,2.6181113,0.083908,0.0320491,18.1,0.45,0.0,18.41
txact,42,8,100,50,10,5,47.73,1.18,0.01,48.55,2.6307579,0.08568,0.0325686,18.14,0.45,0.0,18.45
txact,44,8,100,50,10,5,47.62,1.17,0.01,48.42,2.6032238,0.087538,0.0336268,18.29,0.45,0.0,18.6
txact,46,8,100,50,10,5,47.37,1.18,0.01,48.19,2.6345975,0.082172,0.0311896,17.98,0.45,0.0,18.29
txact,48,8,100,50,10,5,47.47,1.18,0.01,48.29,2.6247698,0.083453,0.0317944,18.09,0.45,0.0,18.4
txact,50,8,100,50,10,5,47.38,1.17,0.0,48.18,2.5947877,0.087076,0.033558,18.26,0.45,0.0,18.57
txact,52,8,100,50,10,5,47.4,1.17,0.01,48.2,2.6001152,0.090032,0.0346262,18.23,0.45,0.0,18.54
txact,54,8,100,50,10,5,49.29,1.18,0.01,50.13,2.6296768,0.116381,0.0442568,18.74,0.45,0.0,19.06
txact,56,8,100,50,10,5,49.29,1.2,0.0,50.13,2.6867938,0.122685,0.0456622,18.35,0.45,0.0,18.66
txact,58,8,100,50,10,5,47.77,1.17,0.01,48.58,2.6011786,0.087052,0.0334664,18.36,0.45,0.0,18.68
txact,60,8,100,50,10,5,47.49,1.18,0.01,48.31,2.6307213,0.0773,0.0293836,18.05,0.45,0.0,18.36
txact,62,8,100,50,10,5,47.22,1.18,0.01,48.03,2.6092218,0.081869,0.0313768,18.1,0.45,0.0,18.41
txact,64,8,100,50,10,5,49.22,1.18,0.0,50.03,2.6316665,0.115603,0.0439277,18.7,0.45,0.0,19.01
txact,1,8,100,50,10,5,60.86,1.49,0.02,61.95,3.5491266,1.063644,0.2996918,17.15,0.42,0.01,17.45
txact,2,8,100,50,10,5,57.82,1.33,0.01,58.77,3.0258756,0.536197,0.1772039,19.11,0.44,0.0,19.42
txact,4,8,100,50,10,5,55.65,1.25,0.01,56.51,2.7779225,0.280157,0.1008513,20.03,0.45,0.0,20.34
txact,6,8,100,50,10,5,52.49,1.22,0.0,53.33,2.7022759,0.200214,0.0740909,19.42,0.45,0.0,19.74
